ID,NumberPhenotypes
13,'1011111111110010001111111001001111111110101111110100000000100111001',1
13,'0110101111110110110101000100111100000000010100101110110010101111100',3
13,'1001001110011000011101010110010011011011110111010000001010111100010',4
13,'0110101111100110110101000100111100001000010100101110110110001011101',4
13,'1001000101001001011101000110011011011011110111010000001010111100010',1
13,'1110000110011000000000111110011001111101010000101111110101100001010',2
13,'0110101101110110110101000100111100000000010100101110110010101111100',1
13,'1001001110011000011101000110011011011011110111010000001010111100010',1
13,'1110000110011100010000111110011001111101010010101111110101100001010',3
13,'1001001110011100011101010010011001011011110111010001001010111100010',2
13,'1100011111011011110100110100110110101011110010101000110110100110010',2
13,'1110000110011100010000110010011001111101010010101110110101100001010',1
13,'0010101111110100010101000100111100001000010100101110110010001011100',2
13,'1110000110011110000000111100011001101101010000101111110101100001010',1

14,'0110101111100010110101000100111100001000010100101110110010001011100',4
14,'1001001110011000011001010110010010001011110111010000101010111000011',4
14,'1001001110011000011101010110011011011011110111010000001010111100010',6
14,'0110101111110110110101000100111100000000010100101110110010101111100',4
14,'1011111111110010011111111001001111111111101111110110000000100011001',1
14,'1001001110010000011101010110011010001011110111010000011011111001010',9
14,'1111111101010000111001111110100111010111111111011000100110111100001',6
14,'1110000110011100000000111110011001111101010000101111110101100001010',7
14,'0110101111110110110101000100111100001000010100101110110010001011100',13
14,'1100011111111011110110101100110111101011110011101000110110100110010',2
14,'1001000101001001011101000110011011011011110111010000001010111100010',2
14,'1100011111011011110110110100110110101011110010101000110110100110010',4
14,'1001001110011000011101110010011011111011010111010000001010110100010',7
14,'1110000111011100010000111111011001111111010010101111111101100001000',5
14,'1110000110011110000000111110011001101101010000101111110101100001010',2
14,'1011111111110010001111111001001111111110101111110100000000100111001',2
14,'1001001110011100011101010010011001011011110111010001001010111100010',2
14,'1001001110011000011101010110010011011011110111010000001010111100010',6
14,'0110101111100110110101000100111100001000010100101110110110001011101',2
14,'1001001110011000011101010110010011011011110111000010001000111100010',2
14,'1001001110110000011011010110011010001010110111010000111011111001010',1
14,'1110000110011100010000111100011001111111010010101111111101100001000',1
14,'1010111111110011011101110001001110111111101111110110000000100011001',1
14,'1110000110011000000000111110011001111101010000101111110101100001010',2
14,'0010101111110100010101000100111100001000010100101110110010001011100',2
14,'0111101111110110110101110100111100001000010101101110110010001001100',1
14,'1111000110111100000000111110001001111111010000101111110101100001010',1
14,'1000101110011000011101111010011011111111010111010000001010110100010',1

15,'1110000110011000000000111110011001111101010000101111110101100001010',2
15,'1001001110011000011001010110010010001011110111010000101010111000011',6
15,'1001001110011000011101010110011011011011110111010000001010111100010',6
15,'0110101111110110110101000100111100000000010100101110110010101111100',2
15,'1011111111110010011111111001001111111111101111110110000000100011001',1
15,'1001001110011000011101010110010011011011110111010000001010111100010',6
15,'1111111101010000111001111110100111010111111111011000100110111100001',6
15,'1001001110010000011101010110011010001011110111010000011011111001010',13
15,'1110000110011100000000111110011001111101010000101111110101100001010',6
15,'0110101111110110110101000100111100001000010100101110110010001011100',11
15,'1100011111111011110110101100110111101011110011101000110110100110010',2
15,'1110000111011100010000111111011001111111010010101111111101100001000',4
15,'1100011111011011110110110100110110101011110010101000110110100110010',4
15,'1001001110011000011101110010011011111011010111010000001010110100010',6
15,'1001001110011100011101010010011001011011110111010001001010111100010',2
15,'0010101111110100010101000100111100001000010100101110110010001011100',2
15,'0110101111100110110101000100111100001000010100101110110110001011101',2
15,'1001000101001001011101000110011011011011110111010000001010111100010',2
15,'1001001110011000011101010110010011011011110111000010001000111100010',2
15,'1001001110110000011011010110011010001010110111010000111011111001010',2
15,'1110000110011100010000111100011001111111010010101111111101100001000',2
15,'1111000110111100000000111110001001111111010000101111110101100001010',2
15,'0111101111110110110101110100111100001000010101101110110010001001100',2
15,'1110000110011110000000111110011001101101010000101111110101100001010',1
15,'1011111111110010011111111001001111111111101111110110000100100011001',1
15,'1000101110011000011101111010011011111111010111011000001010110100010',1
15,'1000101110011000011101111010011011111111010111010000001010110100010',1
15,'1001001100010000011101010110011010001011110111010000111011011001010',1
15,'1010100100011110000000111110011001101101010000101111110101100001010',1
15,'0110101111110110110101000101111101001000010100101110110010001011100',1

16,'1110000110011000000000111110011001111101010000101111110101100001010',2
16,'1001001110011000011001010110010010001011110111010000101010111000011',6
16,'1001001110011000011101010110011011011011110111010000001010111100010',8
16,'0110101111110110110101000100111100000000010100101110110010101111100',4
16,'1011111111110010011111111001001111111111101111110110000000100011001',2
16,'1001001110011000011101010110010011011011110111010000001010111100010',7
16,'1110000110011100000000111110011001111101010000101111110101100001010',4
16,'1001001110010000011101010110011010001011110111010000011011111001010',11
16,'0110101111110110110101000100111100001000010100101110110010001011100',12
16,'1110000111011100010000111111011001111111010010101111111101100001000',4
16,'1001001110011000011101110010011011111011010111010000001010110100010',4
16,'1001001110011100011101010010011001011011110111010001001010111100010',3
16,'1110000110011100010000111100011001111111010010101111111101100001000',4
16,'1001011110011000011101010110010011011010110111010000001010011100010',1
16,'1111000110111100000000111110001001111111010000101111110101100001010',2
16,'1011111111110010011111111001001111111111101111110110000100100011001',2
16,'0010101111110100010101000100111100001000010100101110110010001011100',2
16,'1110000110011110000000111110011001101101010000101111110101100001010',2
16,'0110101111100110110101000100111100001000010100101110110110001011101',4
16,'1000101110011000011101111010011011111111010111011000001010110100010',2
16,'1001001100010000011101010110011010001011110111010000111011011001010',2
16,'1001000101001001011101000110011011011011110111010000001010111100010',1
16,'1001001110011000011101010110010011011011110111000010001000111100010',2
16,'1001001110110000011011010110011010001010110111010000111011111001010',4
16,'0111101111110110110101110100111100001000010101101110110010001001100',2
16,'1001001110010000011101110110011010001001110111010000011011111001010',1
16,'1001010101001001011101000110011011011001110111010000001000111100010',1
16,'1001001110011100011101011010011001011011110111010001011010111100010',1

17,'1110000110011000000000111110011001111101010000101111110101100001010',2
17,'1001001110011000011101010110010011011011110111010000001010111100010',8
17,'1001001110011000011101010110011011011011110111010000001010111100010',6
17,'0110101111110110110101000100111100000000010100101110110010101111100',1
17,'1001001110011000011101110010011011111011010111010000001010110100010',8
17,'1001101110010000011101010110011010001011110111110000011011111011010',1
17,'1001001110110000011011010110011010001010110111010000111011111001010',6
17,'1001001110010000011101010110011010001011110111010000011011111001010',17
17,'1110000110011100000000111110011001111101010000101111110101100001010',2
17,'1110000111011100010000111111011001111111010010101111111101100001000',4
17,'0110101111110110110101000100111100001000010100101110110010001011100',7
17,'0110101111100110110101000100111100001000010100101110110110001011101',5
17,'1001001110011000011001010110010010001011110111010000101010111000011',4
17,'1110000110011100010000111100011001111111010010101111111101100001000',1
17,'0110101111110110110101000100101100001000010100101110100011001011100',1
17,'1011111111110010011111111001001111111111101011110110000000100011001',1
17,'1001001110011100011101010010011001011011110111010001001010111100010',2
17,'1001001110011000011101010110010001011001100110000010001000111100010',1
17,'1000101110011000011101111010011011111111010111011000001010110100010',2
17,'1001001110011000011101010110010011011011110111000010001000111100010',3
17,'1001001110011100011101011010011001011011110111010001011010111100010',2
17,'1001001110010000011101110110011010001001110111010000011011111001010',2
17,'0110111110100110110101000100111100001000010100101110100110001011101',1
17,'1111111111110010001101111001001111111111001101110110000100100011001',1
17,'0010101111110100010101000100111100001000010100101110110010001011100',2
